original_index,text,biased,keyword,prediction,description,model,max_tokens,temperature,usage
20,"Beautiful to see Christians and Jews come together to help the impoverished in Israel.

https://t.co/g6MxRhVq1N",0,Israel,None,"The text expresses positive sentiment about interfaith cooperation between Christians and Jews for charitable purposes in Israel. It contains no antisemitic tropes, conspiracy theories, or negative stereotypes about Jewish people, and instead promotes positive interfaith relations.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4756, 'completion_tokens': 68, 'total_tokens': 4824}"
6326,RT : The website said it had promoted Gabbard to “make the Jews go nuts” and “trigger the kikes.” https://t.co/132J6hlxQX,0,Kikes,IHRA Definition,"The text contains explicit antisemitic slurs ('kikes') and promotes content specifically designed to target and antagonize Jewish people as a collective. This constitutes clear dehumanizing and demonizing language against Jews as Jews, which falls under the IHRA definition of antisemitism.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4762, 'completion_tokens': 83, 'total_tokens': 4845}"
2493,"Justice is served!

Hezbollah terrorists dressed up as Orthodox Jews in Beirut in a racist stunt aimed at inciting people against ????&amp;???? but got beaten up by people on the street who are anti-Semites themselves...??

What goes around comes around... https://t.co/AjxA84oNRU",0,Jews,None,"The text describes Hezbollah members being beaten up while dressed as Orthodox Jews, calling the attackers anti-Semites. This condemns antisemitism rather than promoting it, and does not contain antisemitic tropes, conspiracy theories, or hatred toward Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4800, 'completion_tokens': 76, 'total_tokens': 4876}"
3229,"On International Holocaust Remembrance Day, we mourn the lives of 6 million Jews who were systematically murdered.

Today and every day, we must redouble our efforts to confront anti-Semitism and all forms of religious discrimination and say #NeverAgain.",0,Jews,None,"This text commemorates Holocaust victims and condemns antisemitism, which is the opposite of antisemitic content. It acknowledges the historical fact of 6 million Jewish deaths and promotes fighting against antisemitism and religious discrimination.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4782, 'completion_tokens': 67, 'total_tokens': 4849}"
2096,"When you hear that many Jews are concerned about the issue of Labour antisemitism, according to the Macpherson prin… https://t.co/BHjuIjLPyv",0,Jews,None,"The text appears to be an incomplete tweet referencing Jewish concerns about Labour antisemitism and the Macpherson principle, but cuts off mid-sentence. Without the full content, there are no antisemitic statements, tropes, or conspiracy theories present in the visible portion.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4764, 'completion_tokens': 77, 'total_tokens': 4841}"
5944,"I greatly prefer Trumpers chanting ""Lets go Brandon"" instead of their past chants of ""Jews will not replace us"" and ""Send her back"" (calling for a Black member of Congress to go back to Africa.)  #LetsGoBrandonDay",0,Jews,None,"The text criticizes antisemitic chants like 'Jews will not replace us' and racist statements, expressing preference for a different political slogan. It condemns rather than promotes antisemitic content and does not contain any antisemitic tropes or language itself.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4779, 'completion_tokens': 75, 'total_tokens': 4854}"
6319,theo-theo de cutest kikes HDHSJRS. he helps wit koko lots nd he de cutest hehe,0,Kikes,IHRA Definition,"The text contains the antisemitic slur 'kikes' which is a derogatory term for Jewish people. This constitutes dehumanizing and stereotypical language about Jews, fitting the IHRA definition of antisemitism regardless of the seemingly playful context.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4749, 'completion_tokens': 81, 'total_tokens': 4830}"
4507,The famous Ladino song ‘Los Bilbilikos’ was sung by the Sephardic Jews all around the world in quarantine. Karen ?arhon  and Estreyikas d’Estambol chorus led by Izzet Bana from Turkey joined them ?? You can watch it at https://t.co/5RqIyOiRnv via,0,Jews,None,"This text positively describes a cultural event where Sephardic Jews performed a traditional Ladino song during quarantine. It contains no antisemitic content, conspiracy theories, or negative stereotypes about Jews - instead it celebrates Jewish cultural heritage and community.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4809, 'completion_tokens': 73, 'total_tokens': 4882}"
5210,"RT : Slavery was legal.

Denying women the right to vote was legal.

Locking Japanese people in concentration camps was legal. 

Refusing housing to Jews was legal. 

Legal does not equal right. 

Just because they passed a law does not mean that law is fair, just, or moral.",0,Jews,None,"This text discusses historical examples of legal but immoral practices including slavery, denying women voting rights, Japanese internment camps, and housing discrimination against Jews. It makes a general point about legality versus morality without targeting Jews or containing antisemitic content.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4792, 'completion_tokens': 72, 'total_tokens': 4864}"
1602,"Happy holidays! Here’s an actual headline to a real article about something that totally happened:

Pastor Who Says Jews Are Going To Hell Speaks At Trump's Hanukkah Party https://t.co/mGLkUziq4s",0,Jews,None,"This text is sharing a news headline about a pastor's attendance at a political event, not making antisemitic statements itself. The text appears to be commentary on a news story rather than expressing antisemitic views or stereotypes about Jewish people.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4775, 'completion_tokens': 69, 'total_tokens': 4844}"
2637,Whoever think this about Jews is not a Jew. Ethiopia Jews have lots in common with other Jewish people.,0,Jews,None,"The text appears to be defending Ethiopian Jews and affirming their connection to the broader Jewish community. It does not contain antisemitic tropes, conspiracy theories, or negative generalizations about Jews as a collective, but rather seems to counter prejudice against Ethiopian Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4745, 'completion_tokens': 73, 'total_tokens': 4818}"
2182,Israel released the videos of Islamist terrorists murdering Jews to show their evilness - now we are being told we… https://t.co/hVxmRdg47p,0,Jews,None,"The text discusses Israel releasing videos of terrorist attacks and mentions criticism of this action, but does not contain antisemitic content targeting Jews as Jews. It appears to be commentary on media/political strategy rather than expressing prejudice against Jewish people or invoking antisemitic tropes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4763, 'completion_tokens': 76, 'total_tokens': 4839}"
5342,"RT : Eve Barlow: Jews opposed to Zionism are traitors, BLM has a secret agenda to destroy synagogues, free Palestine offends me

Twitter: Eve Fartlow

Eve Barlow: https://t.co/x1ZVE39CnT",0,Jews,None,"This text appears to be a social media post criticizing or mocking someone named Eve Barlow's statements about Jews, Zionism, and Palestine. While it references controversial political positions, it does not itself contain antisemitic content - it's reporting/criticizing what someone else allegedly said rather than making antisemitic statements directly.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4786, 'completion_tokens': 127, 'total_tokens': 4913}"
4987,"one neglected fact, the bodies on the ground you feel compassion for - some of them are Jews killed at Mittelbau Dora concentration camp in Germany, where the picture was taken #islamicjewhatred https://t.co/f8pOcS851m",0,Jews,None,"This text appears to be providing historical context about a photograph from Mittelbau Dora concentration camp, stating that some victims were Jewish. While it includes a hashtag that could be inflammatory, the core content is factual historical information about Holocaust victims rather than expressing antisemitic views or tropes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4783, 'completion_tokens': 82, 'total_tokens': 4865}"
101,"US alerted Israel, NATO to disease outbreak in China in November — TV report  

https://t.co/elfe0Rx9T7",0,Israel,None,"This text is a straightforward news headline about US intelligence alerting allies to a disease outbreak in China. It contains no antisemitic content, conspiracy theories, or negative references to Jews or Jewish institutions.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4754, 'completion_tokens': 61, 'total_tokens': 4815}"
4089,Stand next to a socialist that hates jews even though he is one that wants to tax the sam billionaires who are giving half their wealth to groups that need it.  Show something legit if you want votes dumbass,0,Jews,IHRA Definition,The text contains the antisemitic trope 'hates jews even though he is one' which applies negative stereotyping to Jews as a collective and suggests self-hatred based on Jewish identity. This falls under the IHRA definition's criteria for making stereotypical allegations about Jews.,anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4769, 'completion_tokens': 83, 'total_tokens': 4852}"
926,"War Minister Benny Gantz visited the F-35 Adir squadron today and warned that Israel has “the ability to operate at any range and with unprecedented operational readiness"" 

Source: ()

Note: This is a threat directed to Iran more than it is for Hezbullah. (EDIT) https://t.co/H89VUI2jp2",0,Israel,None,"This text reports factual information about an Israeli defense minister's visit to a military squadron and his public statement about military capabilities. It contains no antisemitic tropes, conspiracy theories, or targeting of Jews as a collective, and appears to be standard military/political reporting.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4803, 'completion_tokens': 75, 'total_tokens': 4878}"
2712,"Hitler began the census shortly after seizing power on April 12, 1933.  By the end of 1939, all orthodox Jews had been identified, pinpointed to their abodes, twice over.The purpose of the Census was to first locate the Jews and then “cleanse” them.",0,Jews,None,"This text appears to be a factual historical statement about Nazi policies during the Holocaust, specifically describing the census used to identify Jewish populations for persecution. It does not contain antisemitic content but rather documents historical persecution of Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4786, 'completion_tokens': 65, 'total_tokens': 4851}"
3128,"It was only a matter of time, 

Jews are to blame for the Corona Virus...",0,Jews,IHRA Definition,"This text promotes a classic antisemitic conspiracy theory by blaming Jews collectively for the COVID-19 pandemic. It makes mendacious allegations about Jews as a collective and links them to spreading disease, which is a form of blood libel.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4742, 'completion_tokens': 73, 'total_tokens': 4815}"
563,"Nope. America and Israel are safer outside the Iran deal, which was a failed effort to appease terrorists. But thanks for clarifying you want the arms embargo lifted this October. https://t.co/Dy9uc2dgwS",0,Israel,None,"This text expresses opposition to the Iran nuclear deal and concerns about lifting arms embargos, which constitutes legitimate foreign policy criticism. It does not contain antisemitic tropes, conspiracy theories, or target Jews as a collective group.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4775, 'completion_tokens': 68, 'total_tokens': 4843}"
717,"Defend itself from what? A starving man? This phrase is used constantly as a carte blanche for israel to commit inhumaine acts, under the pretext of “defense”— yet that courtesy is never extended to Palestinians, who must endure everything thrown at them with no recourse. https://t.co/PV9Hw3gP7p",0,Israel,None,"This text criticizes Israeli policies and actions while highlighting perceived double standards in how Israeli and Palestinian actions are characterized. It does not invoke antisemitic tropes, conspiracy theories, or target Jews as a collective, but rather focuses on specific policy criticism and perceived media/political framing.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4799, 'completion_tokens': 77, 'total_tokens': 4876}"
2425,"Christians and Jews have died, and atheists have lived.  Explain that.",0,Jews,None,"This text appears to be a philosophical or theological question about mortality and religious belief, asking for an explanation of why people of different faiths experience death while others live. It does not contain antisemitic tropes, conspiracy theories, or negative characterizations of Jews as a collective.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4739, 'completion_tokens': 76, 'total_tokens': 4815}"
3205,Likud brings 43 Jews from Ethiopia to 'win votes of their families in election' https://t.co/Vxvn4gSoYn,0,Jews,None,"This text reports on a political party's actions regarding Ethiopian Jewish immigration, framed as an electoral strategy. While it may reflect cynical political calculation, it does not contain antisemitic tropes, conspiracy theories, or negative stereotypes about Jews as a collective. It appears to be factual reporting about political maneuvering rather than expressing prejudice against Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4760, 'completion_tokens': 94, 'total_tokens': 4854}"
2548,Dr. Joseph Mengele already tested this course of treatment on Jews during the Holocaust.   He killed them. Don’t listen to Trump.  He is mentally ill.,0,Jews,None,"While the text mentions Dr. Mengele and Holocaust victims, it appears to be using this historical reference to criticize Trump's medical recommendations rather than promoting antisemitic views. The text does not contain conspiracy theories, stereotypes about Jews, Holocaust denial, or other antisemitic tropes defined in either framework.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4757, 'completion_tokens': 84, 'total_tokens': 4841}"
5160,Its my view that most modern conspiracy theories have their origins in extremist xtian movements. FE-bible suggests earth is flat; satan conspiracies-bible says satan rules the world; Jew hating-Jesus called jews the synagogue of satan. You get the drift.,0,Jews,None,"The text analyzes the historical origins of conspiracy theories in Christian extremist movements rather than promoting antisemitic views. While it mentions that Jesus called Jews 'the synagogue of satan' as an example of how religious texts influenced later antisemitic conspiracy theories, this appears to be historical analysis rather than endorsement of antisemitic beliefs.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4781, 'completion_tokens': 89, 'total_tokens': 4870}"
1807,"Jews are waiting for the Messiah, Christians are waiting for Jesus, and Muslims are waiting for both the Mahdi and… https://t.co/CFkFoDET5L",0,Jews,None,"This text appears to be making a factual statement about religious beliefs of different faith communities regarding messianic figures. It does not contain antisemitic tropes, stereotypes, or hostile language targeting Jews as Jews, nor does it promote conspiracy theories or make derogatory generalizations.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4762, 'completion_tokens': 78, 'total_tokens': 4840}"
1849,"As predicted, , addressing a room full of Jews, invoked anti-Semitic tropes suggesting Jews are motivated by money and not loyal ""enough"" to Israel. His remarks were unequivocally anti-Semitic, deeply offensive, and completely consistent with his past statements. https://t.co/SinYKk4OUK",0,Jews,None,"This text is condemning antisemitic remarks rather than making them. The author is criticizing someone else's statements as 'unequivocally anti-Semitic' and 'deeply offensive,' which indicates opposition to antisemitism rather than promotion of it.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4797, 'completion_tokens': 76, 'total_tokens': 4873}"
4779,"Abu Talib? had heard good news from the people of the Book (the Jews and the Christians). The good news was that a Prophet would appear very soon. So, he took care of his nephew very much. He thought that he would be a Prophet.
#?????_?????_?????_???????? https://t.co/wa4fgYwaG6",0,Jews,None,"This text appears to be a historical or religious narrative about Abu Talib caring for his nephew (presumably Muhammad) based on prophecies from Jewish and Christian sources. It contains no antisemitic tropes, conspiracy theories, or negative characterizations of Jews, but rather presents them neutrally as 'people of the Book' who had prophetic knowledge.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4803, 'completion_tokens': 92, 'total_tokens': 4895}"
3118,"Democrat backing for antisemitism is killing Jews

The underlying problem is that the Democrats don’t oppose racism or racial nationalism. They believe that under circumstances, such as a Jewish store in Harlem or in Jersey City, it might be justified.

https://t.co/ZuytJeKKGW",0,Jews,IHRA Definition,"The text makes sweeping generalizations about Democrats collectively supporting antisemitism and being responsible for Jewish deaths, which constitutes holding a political group collectively responsible for harm to Jews. It also suggests Democrats believe violence against Jewish businesses is justified, promoting harmful stereotypes about political attitudes toward Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4788, 'completion_tokens': 80, 'total_tokens': 4868}"
4782,"I admit I don’t understand how anyone, let alone a US military officer, would think it amusing that Jews were mass exterminated during the Holocaust.",0,Jews,None,The text expresses disapproval of someone finding the Holocaust amusing and shows respect for Jewish victims of mass extermination. This is clearly not antisemitic content but rather condemns Holocaust trivialization.,anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4753, 'completion_tokens': 62, 'total_tokens': 4815}"
3742,"Meet Louise Mulholland  a pretend Jew who is target harassing Jews on behalf of Nadine Batchelor-Hunt  on Twitter. She promotes a petition by an an antisemite and tells Nadine ""Don't worry we will get them!""

cc   https://t.co/DCyIvcIUh0",0,Jews,IHRA Definition,"The text contains antisemitic content by questioning someone's Jewish identity with the phrase 'pretend Jew,' which constitutes a mendacious allegation about Jewish identity. It also promotes conspiracy-like thinking by suggesting coordinated targeting of Jews as a collective group with 'we will get them.'",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4797, 'completion_tokens': 86, 'total_tokens': 4883}"
1917,Area Man Who Said We Must Stop The Jews From Buying The Election Engages In Blatant Hypocrisy,0,Jews,IHRA Definition,"The text contains a classic antisemitic conspiracy theory about Jews collectively controlling or manipulating elections through financial means. This promotes myths about Jewish collective power and control over democratic processes, which is explicitly covered under the IHRA definition's examples of antisemitic manifestations.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4749, 'completion_tokens': 77, 'total_tokens': 4826}"
4623,Yep. Both also hate the 7 million Jews in Israel. Sarsour is against humanizing Israelis. Her words.,0,Jews,None,"The text makes a factual claim about Linda Sarsour's stated position regarding Israelis and references the Jewish population of Israel. While critical, it does not employ antisemitic tropes, conspiracy theories, or target Jews as a collective based on their Jewish identity.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4753, 'completion_tokens': 76, 'total_tokens': 4829}"
2186,"Dear Jews, please look past the Antisemitism and vote labour. Next week, Dear BAMEs,… https://t.co/FKiEAc0qR2",0,Jews,None,"This text appears to be a satirical or critical comment about political messaging strategies, using 'Dear Jews' and 'Dear BAMEs' to highlight perceived tokenistic appeals to different communities. While the phrasing is awkward and potentially insensitive, it does not contain antisemitic tropes, conspiracy theories, or hatred toward Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4762, 'completion_tokens': 94, 'total_tokens': 4856}"
4984,"RT : In regards to GOP congresspeople feeling afraid for their lives: perhaps you didn't have your grown sons call you the night of the 2016 election, asking if we (as Jews) will be safe here now. Maybe you didn't hear your husband tell the family to get their passports in order /1",0,Jews,None,"This text describes a Jewish family's legitimate fears about their safety following the 2016 election, expressing personal concerns about antisemitism rather than promoting it. The text does not contain any antisemitic tropes, conspiracy theories, or negative generalizations about Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4788, 'completion_tokens': 74, 'total_tokens': 4862}"
418,"Pakistani Prime Minister Imran Khan says that ""Pakistan will never recognize Israel until the Palestinians get their right to a just settlement."" https://t.co/bdeqToBOg9",0,Israel,None,"This text reports a political statement by Pakistan's Prime Minister about not recognizing Israel until Palestinians receive a just settlement. This represents a legitimate political position on state recognition and Palestinian rights, without invoking antisemitic tropes, conspiracy theories, or targeting Jews as a collective.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4762, 'completion_tokens': 75, 'total_tokens': 4837}"
4291,The London anti fascist assembly have most Jewish accounts blocked as well as our allies. But Jews are the top target of fascists. Fat lot of good they are then.,0,Jews,None,"This text criticizes an anti-fascist organization's blocking practices and expresses frustration about their effectiveness in protecting Jews from fascism. While the tone is critical, it does not contain antisemitic tropes, conspiracy theories, or negative generalizations about Jews as a collective - rather it expresses concern for Jewish safety.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4757, 'completion_tokens': 86, 'total_tokens': 4843}"
5438,"They say similar things about Jews, not a good look.",0,Jews,None,"The text is too vague and lacks sufficient context to determine if it contains antisemitic content. The phrase 'they say similar things about Jews' does not specify who 'they' are, what 'similar things' refers to, or provide any concrete antisemitic tropes or statements that would meet either definition's criteria.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4734, 'completion_tokens': 89, 'total_tokens': 4823}"
1989,"THEY

- Criminalized people who hid Jews in their homes during the HOLOCAUST 
- Criminalized people who freed Afric… https://t.co/aG39sZL61i",0,Jews,None,"The text uses an ambiguous pronoun 'THEY' without identifying who is being referenced, making it impossible to determine if this constitutes antisemitism. While it mentions the Holocaust, it appears to be making a historical comparison about criminalization rather than denying or distorting Holocaust facts.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4768, 'completion_tokens': 81, 'total_tokens': 4849}"
5008,can we be critical of our community? yes. and we should be. but pretending that orthodox jews are not some of the most at risk for antisemitic attack and blaming them for community problems so that you can distance yourself is literally so brain dead i cannot even begin,0,Jews,None,"This text is defending Orthodox Jews against antisemitic attacks and criticizing those who blame them for community problems. The author is advocating for protecting Orthodox Jews from antisemitism rather than expressing antisemitic views, making this clearly not antisemitic content.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4778, 'completion_tokens': 72, 'total_tokens': 4850}"
1683,"And hates Jews; diminished what happens on 9/11; wants Socialism, open border; universal health care...N… https://t.co/zvIFV1CPTK",0,Jews,IHRA Definition,The text contains the explicit statement 'hates Jews' which constitutes a clear expression of hostility toward Jewish people as a collective group. This directly meets the IHRA definition's criteria for antisemitic content that demonstrates hatred toward Jews.,anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4765, 'completion_tokens': 73, 'total_tokens': 4838}"
5845,"“We reject the hypocrisy in some quarters of Iraq that speaks kindly of Iraqi Jews while denigrating their Israeli citizenship and the Jewish state, which granted them asylum.” A truly remarkable call by an Arab to join a “growing community of peace”.  https://t.co/ceMnkOf9MR",0,Jews,None,"This text supports Jewish people and Israel, rejecting hypocrisy against Iraqi Jews and their Israeli citizenship. It positively references an Arab call for peace and defends the Jewish state's role in granting asylum, containing no antisemitic content or tropes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4790, 'completion_tokens': 74, 'total_tokens': 4864}"
520,". may have been only social media giant absent in the big tech hearing in U.S, but their comments in Israel on allowing Khamenei's calls for genocide, not helping their cause either. Lots to answer for! cc. 

 in : https://t.co/ftAAVqMLKr",0,Israel,None,"The text criticizes a social media platform's content moderation decisions regarding posts by Iran's leader Khamenei, specifically about allowing calls for genocide. This appears to be legitimate criticism of corporate policy decisions rather than targeting Jews as Jews or invoking antisemitic tropes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4789, 'completion_tokens': 76, 'total_tokens': 4865}"
2339,"HAPPENING NOW: this detention center was slated to be shut down in June. It’s still operating. Immigrants, Jews and… https://t.co/PMwexWLHF4",0,Jews,None,"The text appears to be a factual report about a detention center that was supposed to close but remains operational, mentioning immigrants and Jews. There are no antisemitic tropes, conspiracy theories, or negative characterizations of Jews present in this brief excerpt.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4764, 'completion_tokens': 72, 'total_tokens': 4836}"
5555,"RT : ""Funny"" how #Palestinians act all innocent, oppressed, while daily trying to murder #Jews in #Israel. 
#FreePalestine https://t.co/Mmx8YvLDlu https://t.co/wyjddXTajs",0,Jews,IHRA Definition,"The text makes sweeping negative generalizations about Palestinians as a collective group, claiming they 'act all innocent' while 'daily trying to murder Jews.' This constitutes stereotypical allegations about a group and promotes harmful generalizations that could incite hostility.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4785, 'completion_tokens': 77, 'total_tokens': 4862}"
423,"If someone says Israel is doing horrible things to Palestine and you deem them as Anti-Semitic. 

Wouldn’t that make you anti-Semitic as you’re the one thinking all of Israelis are pro annexation and torture of Palestine?",0,Israel,None,"This text critiques the logic of labeling criticism of Israeli actions as antisemitic, arguing it would be inconsistent to assume all Israelis support certain policies. The text engages in meta-commentary about antisemitism accusations rather than making antisemitic statements itself, and does not invoke antisemitic tropes or target Jews as a collective.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4777, 'completion_tokens': 92, 'total_tokens': 4869}"
3510,"Not all immigration has been negative, the huguenuts, the Jews, the Irish and the West Indians all added to the industry and vibrancy of our country and culture, the two problems we are having now is 1. The sheer numbers, we’re being overwhelmed 2. Their dreadful religion",0,Jews,None,"The text mentions Jews positively as immigrants who 'added to the industry and vibrancy of our country and culture.' While the text expresses negative views about current immigration and religion, it does not target Jews specifically or employ antisemitic tropes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4788, 'completion_tokens': 72, 'total_tokens': 4860}"
3059,"RT : All Indians --Hindus, Muslims, Christians and Jews, rich and poor -- must take pride in glories of past, bright future: Trump",0,Jews,None,"This text is a quote from Trump expressing that all Indians of different religious backgrounds should take pride in their country's past and future. It mentions Jews alongside other religious groups in a positive, inclusive context without any antisemitic tropes, stereotypes, or negative characterizations.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4754, 'completion_tokens': 75, 'total_tokens': 4829}"
6060,"2.
Then they came for the Trade Unionists
And I did not speak out.
Because I was not a Trade Unionist.
Then they came for the Jews.
And I did not speak out.
Because I was not a Jew.
Then they came for me.
And there was no one left to speak out for me.

Martin Niemoller",0,Jews,None,"This is Martin Niemöller's famous poem about the dangers of political apathy during the Nazi era. The text references Jews as victims of persecution alongside other groups, serving as a historical warning against indifference to oppression rather than expressing antisemitic views.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4804, 'completion_tokens': 74, 'total_tokens': 4878}"
2942,"And second Crusade: 1147. Several hundred Jews were slain in Ham, Sully, Carentan, and Rameru (all locations in France).",0,Jews,None,This text presents a factual historical statement about violence against Jews during the Second Crusade in 1147. It is documenting historical persecution rather than expressing antisemitic views or promoting hatred against Jews.,anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4760, 'completion_tokens': 62, 'total_tokens': 4822}"
5713,"Police in New York are searching for suspects after attacks on three visibly ultra-Orthodox Jews: a 3-year-old boy, a 9-year-old boy, and an 18-year-old girl. https://t.co/O1MPhQMsjc",0,Jews,None,"This text is a factual news report about police investigating attacks on Orthodox Jewish individuals. It contains no antisemitic content, conspiracy theories, or negative stereotypes about Jews - it simply reports on criminal incidents being investigated by law enforcement.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4783, 'completion_tokens': 67, 'total_tokens': 4850}"
4547,"...Be they Jews Christians Muslims Agnostics...gay, be they straight whatever you are doing with your life now that death has claimed you with this virus your life and your death has been raised &amp; you are considered martyrs by Prophet Muhammad (PBUH) #Farrakhan #MessageToTheWorld",0,Jews,None,"This text appears to be a religious message about martyrdom during a pandemic that includes Jews among other groups (Christians, Muslims, etc.) in a positive context. There are no antisemitic tropes, conspiracy theories, or negative characterizations of Jews present in the content.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4788, 'completion_tokens': 75, 'total_tokens': 4863}"
382,"We could've learned from Italy. We could've learned from NYC. Now learn from Israel.

""Dr. Kliner reported that schools—not restaurants or gyms—turned out to be the country’s worst mega-infectors.""
https://t.co/YXMMRd32F5",0,Israel,None,"This text discusses learning from different countries' experiences with COVID-19, specifically mentioning Italy, NYC, and Israel regarding school infections. It presents factual information about epidemiological findings without any antisemitic content, conspiracy theories, or negative stereotypes about Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4786, 'completion_tokens': 74, 'total_tokens': 4860}"
2780,"Tonight, the first night of #Passover, Jews tell the story of seeking freedom from captivity in Egypt. Right now, thousands of people are held captive in jails and immigrant prisons across NY. We join our Jewish and non-Jewish community in demanding: #LetMyPeopleGo. #FreeThemAll",0,Jews,None,"This text draws a parallel between the Passover story of liberation from Egypt and contemporary immigration detention, using the biblical phrase 'Let My People Go' to advocate for prison reform. It does not contain any antisemitic tropes, conspiracy theories, or negative characterizations of Jews, but rather references Jewish tradition in a respectful context while advocating for social justice.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4794, 'completion_tokens': 95, 'total_tokens': 4889}"
5278,"RT : 26 August 1914 | A Pole, Witold Zacharewicz, was born in P?ock. An actor.

He &amp; his family were involved in the produc…",0,Jews,None,"This text appears to be a historical biographical note about a Polish actor born in 1914, with no antisemitic content, conspiracy theories, or negative references to Jews. It's simply factual historical information.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4771, 'completion_tokens': 63, 'total_tokens': 4834}"
1201,"Blachowicz naa serious mad man oh, Israel go hear am oh but I hope he wins oh.",0,Israel,None,"This text appears to be a casual comment about someone named Blachowicz (likely referring to a fighter) and expressing hope that he wins, with a brief mention of Israel hearing about it. The text contains no antisemitic content, conspiracy theories, or negative stereotypes about Jews, and the mention of Israel appears to be incidental rather than targeting Jews as a collective.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4746, 'completion_tokens': 97, 'total_tokens': 4843}"
4496,"I wonder the same,,,,,, and even the non Jews, leftist libs,,,,,,, as soon as their ""friends"" if ever, achieve their ""objective"" their ""friends"" will kill them in an instant! He probably will perish with dumbass looks on their faces! ??????????????????",0,Jews,None,"While the text contains hostile political rhetoric against 'leftist libs' and makes vague references to violence, it does not contain antisemitic content targeting Jews as Jews, nor does it invoke classical antisemitic tropes, conspiracy theories, or Holocaust denial that would qualify under either definition.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 4786, 'completion_tokens': 101, 'total_tokens': 4887}"
