original_index,text,biased,keyword,prediction,description,model,max_tokens,temperature,usage
5677,"RT : The instrumentalization of the tragedy of Jews who suffered, were humiliated, marked with a yellow star, isolated in ghettos &amp; murdered during the Holocaust, in a debate on different systems that aim at protecting public health is a sad symptom of moral and intellectual decline. https://t.co/FuPehwNv1o",0,Jews,False,"This text criticizes the inappropriate use of Holocaust imagery in public health debates, which is actually defending the dignity of Holocaust victims rather than targeting Jews as Jews. The statement condemns the trivialization of Jewish suffering during the Holocaust, showing respect for the historical tragedy rather than expressing antisemitic sentiment.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2384, 'completion_tokens': 80, 'total_tokens': 2464}"
2705,What's sad about this is that the natural state for two old Jews arguing about their hearts is you win by proving how much closer to death you were. https://t.co/7gCgb9foTV,0,Jews,False,"This text appears to be a humorous observation about cultural patterns of conversation among elderly Jewish people, specifically about health complaints and competitive suffering. It does not demonstrate discrimination, prejudice, hostility, or violence against Jews as Jews, nor does it invoke classical antisemitic tropes or conspiracy theories.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2354, 'completion_tokens': 80, 'total_tokens': 2434}"
3811,niggas wonder how white people b racist then b like fuck jews tho,0,Jews,True,"The text contains explicit anti-Jewish hostility with the phrase 'fuck jews tho', which demonstrates prejudice and hostility against Jews as Jews. This constitutes antisemitism according to the Jerusalem Declaration definition, regardless of the speaker's other observations about racism.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2324, 'completion_tokens': 74, 'total_tokens': 2398}"
3209,"75 years after the liberation of Auschwitz, we remember the 6 million Jews murdered by the Nazis and all Nazi victims, including Roma, gay and disabled people. On this special #HolocaustMemorialDay we recommit to fight hatred and prejudice everywhere. #Auschwitz75 #StandTogether",0,Jews,False,"This text commemorates Holocaust victims and explicitly acknowledges the murder of 6 million Jews by the Nazis, which directly contradicts Holocaust denial or minimization. The message promotes remembrance and fighting hatred, containing no antisemitic tropes, conspiracy theories, or negative generalizations about Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2382, 'completion_tokens': 80, 'total_tokens': 2462}"
3402,"When King Mohd V of Morocco was commanded by Adolf Hitler 2 round up all Moroccan Jews 4 relocation to Nazi concentration camps during World War II, he replied &amp; said: There are no Jews in Morocco. There are only Moroccan subjects. Not a single Moroccan Jew was deported or killed https://t.co/tRWMsPJYCz",0,Jews,False,"This text presents a positive historical account of King Mohammed V of Morocco protecting Moroccan Jews during WWII by refusing Nazi demands for deportation. It portrays Jews in a sympathetic light as victims who were protected, rather than expressing discrimination, prejudice, hostility, or violence against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2396, 'completion_tokens': 83, 'total_tokens': 2479}"
3122,"Today, we honor the lives of the 6 million Jews brutally and systematically murdered during the Holocaust — and promise to fight back against the rise in anti-Semitism and hate. 

One day we will see a future without religious bigotry. #HolocaustRemembranceDay #YomHaShoah",0,Jews,False,"This text honors Holocaust victims and condemns antisemitism, which is the opposite of antisemitic content. It acknowledges the historical fact of 6 million Jewish deaths and expresses commitment to fighting antisemitism and religious bigotry.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2382, 'completion_tokens': 70, 'total_tokens': 2452}"
5154,For more clarity: Jews don’t believe in a heaven so insinuating that RBG is in some afterlife with all those guys is insensitive,0,Jews,False,"This text makes a factual statement about Jewish religious beliefs regarding the afterlife and points out potential insensitivity in depicting a Jewish person (RBG) in a Christian conception of heaven. It does not demonstrate discrimination, prejudice, hostility, or violence against Jews as Jews, nor does it invoke antisemitic tropes or stereotypes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2342, 'completion_tokens': 92, 'total_tokens': 2434}"
4728,"Beautiful! Indian Jews from the Bnei Menashe tribe, who have maintained 3000 years of Jewish tradition in India, are singing Israel’s national anthem ‘HaTikva’.

This touches my heart. ???????? https://t.co/4PxDjdIIEv",0,Jews,False,"This text celebrates Indian Jews from the Bnei Menashe tribe and their connection to Jewish tradition and Israel. It expresses positive sentiment about Jewish cultural heritage and does not contain any discrimination, prejudice, hostility, or violence against Jews as Jews, nor does it invoke any antisemitic tropes or stereotypes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2377, 'completion_tokens': 88, 'total_tokens': 2465}"
5225,"Madison Cawthorn, in the gas chambers with the Jews and the Anarchists and the Romani and the non-cishets: BUT I WAS A GOOD FASCIST WHITE MAN 

Fascists: Your legs were a little fucky so in the trash heap you go",0,Jews,False,"This text appears to be a satirical commentary criticizing Madison Cawthorn by imagining him as a victim of fascist persecution alongside historically targeted groups including Jews. While it references the Holocaust, it does not promote antisemitic tropes, conspiracy theories, or target Jews as Jews - rather it seems to critique fascism and suggest that fascists ultimately turn on their own supporters.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2372, 'completion_tokens': 98, 'total_tokens': 2470}"
4004,"God: JEWS CANNOT EAT PORK.

Me:  All right, I’m good with that.

God:  THAT INCLUDES BACON.

Me:  Ooooh, that’s a deal breaker.  I’ll just be Jewish instead.  Heavy on the “ish.”",0,Jews,False,"This text is a humorous joke about Jewish dietary laws (kashrut) that plays on the common knowledge that observant Jews don't eat pork or bacon. The humor comes from the speaker's mock negotiation with God and deciding to be 'Jewish-ish' rather than fully observant. This is lighthearted commentary about religious practice, not discrimination, prejudice, hostility, or violence against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2378, 'completion_tokens': 110, 'total_tokens': 2488}"
3057,RT : riot adding jews when i queue up https://t.co/s6SkdPk8WY,0,Jews,False,"This text appears to be about a video game (Riot Games) and queuing up with Jewish players, which is a neutral reference to Jews in a gaming context. There are no antisemitic tropes, conspiracy theories, or hostile generalizations about Jews as Jews present in the text.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2334, 'completion_tokens': 79, 'total_tokens': 2413}"
20,"Beautiful to see Christians and Jews come together to help the impoverished in Israel.

https://t.co/g6MxRhVq1N",0,Israel,False,"This text expresses positive sentiment about interfaith cooperation between Christians and Jews for charitable purposes in Israel. It contains no antisemitic tropes, conspiracy theories, or negative generalizations about Jews, and instead celebrates Jewish-Christian collaboration for helping the poor.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2343, 'completion_tokens': 71, 'total_tokens': 2414}"
6326,RT : The website said it had promoted Gabbard to “make the Jews go nuts” and “trigger the kikes.” https://t.co/132J6hlxQX,0,Kikes,True,"The text contains the antisemitic slur 'kikes' which is a derogatory term targeting Jews as Jews. The phrase 'make the Jews go nuts' also demonstrates hostility toward Jews as a collective group, fitting the JDA definition of antisemitism as discrimination and hostility against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2349, 'completion_tokens': 86, 'total_tokens': 2435}"
2493,"Justice is served!

Hezbollah terrorists dressed up as Orthodox Jews in Beirut in a racist stunt aimed at inciting people against ????&amp;???? but got beaten up by people on the street who are anti-Semites themselves...??

What goes around comes around... https://t.co/AjxA84oNRU",0,Jews,False,"The text criticizes Hezbollah terrorists for a racist stunt and explicitly condemns antisemitism by calling the people who beat them 'anti-Semites themselves' in a disapproving manner. This is criticism of specific actors (Hezbollah) and condemnation of antisemitism, not targeting Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2387, 'completion_tokens': 91, 'total_tokens': 2478}"
3229,"On International Holocaust Remembrance Day, we mourn the lives of 6 million Jews who were systematically murdered.

Today and every day, we must redouble our efforts to confront anti-Semitism and all forms of religious discrimination and say #NeverAgain.",0,Jews,False,"This text commemorates Holocaust victims and condemns antisemitism, which is the opposite of antisemitic content. It acknowledges the historical fact of 6 million Jewish deaths and calls for fighting antisemitism and religious discrimination.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2369, 'completion_tokens': 67, 'total_tokens': 2436}"
2096,"When you hear that many Jews are concerned about the issue of Labour antisemitism, according to the Macpherson prin… https://t.co/BHjuIjLPyv",0,Jews,False,"The text appears to reference Jewish concerns about antisemitism in the Labour party and mentions the Macpherson principle, which relates to how discrimination should be assessed. This discusses Jews' experiences of antisemitism rather than expressing antisemitic views against Jews, and does not contain any antisemitic tropes, conspiracy theories, or hostile generalizations about Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2351, 'completion_tokens': 93, 'total_tokens': 2444}"
5944,"I greatly prefer Trumpers chanting ""Lets go Brandon"" instead of their past chants of ""Jews will not replace us"" and ""Send her back"" (calling for a Black member of Congress to go back to Africa.)  #LetsGoBrandonDay",0,Jews,False,"This text criticizes antisemitic chants ('Jews will not replace us') and racist rhetoric, contrasting them unfavorably with a different political slogan. The text opposes antisemitism rather than promoting it, and does not contain any discrimination, prejudice, or hostility against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2366, 'completion_tokens': 83, 'total_tokens': 2449}"
6319,theo-theo de cutest kikes HDHSJRS. he helps wit koko lots nd he de cutest hehe,0,Kikes,True,"The text uses the antisemitic slur 'kikes' to refer to Jewish people, which constitutes hostile language targeting Jews as Jews and falls under discrimination and prejudice against Jewish people according to the Jerusalem Declaration definition.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2336, 'completion_tokens': 66, 'total_tokens': 2402}"
4507,The famous Ladino song ‘Los Bilbilikos’ was sung by the Sephardic Jews all around the world in quarantine. Karen ?arhon  and Estreyikas d’Estambol chorus led by Izzet Bana from Turkey joined them ?? You can watch it at https://t.co/5RqIyOiRnv via,0,Jews,False,"This text describes a cultural event where Sephardic Jews performed a traditional Ladino song during quarantine, with Turkish musicians joining them. It presents Jews in a positive cultural context without any negative stereotypes, conspiracy theories, or antisemitic tropes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2396, 'completion_tokens': 74, 'total_tokens': 2470}"
5210,"RT : Slavery was legal.

Denying women the right to vote was legal.

Locking Japanese people in concentration camps was legal. 

Refusing housing to Jews was legal. 

Legal does not equal right. 

Just because they passed a law does not mean that law is fair, just, or moral.",0,Jews,False,"This text discusses historical examples of legal but immoral practices, including discrimination against Jews. It does not demonstrate discrimination, prejudice, hostility, or violence against Jews as Jews, but rather acknowledges historical injustices against multiple groups including Jews as victims of discrimination.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2379, 'completion_tokens': 74, 'total_tokens': 2453}"
1602,"Happy holidays! Here’s an actual headline to a real article about something that totally happened:

Pastor Who Says Jews Are Going To Hell Speaks At Trump's Hanukkah Party https://t.co/mGLkUziq4s",0,Jews,False,"This text reports on a factual news event about a pastor's attendance at a political event, without making generalizations about Jews as a group or invoking antisemitic tropes. While the pastor's reported views may be religiously intolerant, the text itself is journalistic reporting rather than expressing discrimination or hostility against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2362, 'completion_tokens': 90, 'total_tokens': 2452}"
2637,Whoever think this about Jews is not a Jew. Ethiopia Jews have lots in common with other Jewish people.,0,Jews,False,"This text appears to be defending Ethiopian Jews and asserting their legitimacy as part of the Jewish community. It does not demonstrate discrimination, prejudice, hostility, or violence against Jews as Jews, nor does it invoke antisemitic tropes or stereotypes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2332, 'completion_tokens': 73, 'total_tokens': 2405}"
2182,Israel released the videos of Islamist terrorists murdering Jews to show their evilness - now we are being told we… https://t.co/hVxmRdg47p,0,Jews,False,"This text criticizes a perceived inconsistency in how videos are being handled or discussed, but does not target Jews as Jews or invoke antisemitic tropes. It appears to be commentary on media coverage or policy decisions regarding terrorist attack footage, which constitutes legitimate political discourse rather than antisemitism.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2350, 'completion_tokens': 81, 'total_tokens': 2431}"
5342,"RT : Eve Barlow: Jews opposed to Zionism are traitors, BLM has a secret agenda to destroy synagogues, free Palestine offends me

Twitter: Eve Fartlow

Eve Barlow: https://t.co/x1ZVE39CnT",0,Jews,False,"This text appears to be criticizing or mocking Eve Barlow's positions rather than expressing antisemitic views itself. The content describes Barlow's alleged statements about Jews opposed to Zionism and BLM, but does not endorse antisemitic tropes or target Jews as Jews. The mocking tone ('Eve Fartlow') suggests disagreement with her positions rather than antisemitic sentiment.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2373, 'completion_tokens': 106, 'total_tokens': 2479}"
4987,"one neglected fact, the bodies on the ground you feel compassion for - some of them are Jews killed at Mittelbau Dora concentration camp in Germany, where the picture was taken #islamicjewhatred https://t.co/f8pOcS851m",0,Jews,False,"This text appears to be providing historical information about victims at Mittelbau Dora concentration camp and does not demonstrate discrimination, prejudice, hostility, or violence against Jews as Jews. While the hashtag #islamicjewhatred suggests inflammatory rhetoric, the core content is identifying Jewish victims of the Holocaust rather than promoting antisemitic tropes or conspiracy theories.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2370, 'completion_tokens': 96, 'total_tokens': 2466}"
101,"US alerted Israel, NATO to disease outbreak in China in November — TV report  

https://t.co/elfe0Rx9T7",0,Israel,False,"This text is a straightforward news report about US intelligence alerting allies to a disease outbreak. It contains no references to Jews, antisemitic tropes, conspiracy theories, or discriminatory content targeting Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2341, 'completion_tokens': 64, 'total_tokens': 2405}"
4089,Stand next to a socialist that hates jews even though he is one that wants to tax the sam billionaires who are giving half their wealth to groups that need it.  Show something legit if you want votes dumbass,0,Jews,True,"The text contains antisemitic content by perpetuating the dual loyalty trope, suggesting that a Jewish person who is socialist 'hates Jews even though he is one,' implying that Jewish identity should determine political positions. This essentializes Jews and suggests they should have particular loyalties based on their Jewish identity.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2356, 'completion_tokens': 85, 'total_tokens': 2441}"
926,"War Minister Benny Gantz visited the F-35 Adir squadron today and warned that Israel has “the ability to operate at any range and with unprecedented operational readiness"" 

Source: ()

Note: This is a threat directed to Iran more than it is for Hezbullah. (EDIT) https://t.co/H89VUI2jp2",0,Israel,False,"This text reports on an Israeli defense minister's statement about military capabilities and provides analysis about its intended audience. It contains factual reporting about military readiness and strategic messaging without invoking antisemitic tropes, conspiracy theories, or targeting Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2390, 'completion_tokens': 71, 'total_tokens': 2461}"
2712,"Hitler began the census shortly after seizing power on April 12, 1933.  By the end of 1939, all orthodox Jews had been identified, pinpointed to their abodes, twice over.The purpose of the Census was to first locate the Jews and then “cleanse” them.",0,Jews,False,"This text appears to be a historical statement about Nazi policies during the Holocaust, specifically describing the census used to identify and locate Jewish populations for persecution. While the content discusses targeting Jews, it is presenting historical facts about Nazi actions rather than expressing discrimination, prejudice, or hostility against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2373, 'completion_tokens': 80, 'total_tokens': 2453}"
3128,"It was only a matter of time, 

Jews are to blame for the Corona Virus...",0,Jews,True,"This text directly blames Jews as a collective group for COVID-19, which constitutes a classic antisemitic conspiracy theory linking Jews to spreading disease and causing harm. This falls under the JDA definition of antisemitism as it demonstrates hostility against Jews as Jews by attributing blame for a global pandemic to them.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2329, 'completion_tokens': 85, 'total_tokens': 2414}"
563,"Nope. America and Israel are safer outside the Iran deal, which was a failed effort to appease terrorists. But thanks for clarifying you want the arms embargo lifted this October. https://t.co/Dy9uc2dgwS",0,Israel,False,"This text criticizes the Iran nuclear deal and expresses a political position on foreign policy regarding America and Israel's security. It does not target Jews as Jews, invoke antisemitic tropes, or make generalizations about Jewish people. The criticism is directed at a specific policy agreement and Iran's government, which constitutes legitimate political discourse about international relations and security policy.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2362, 'completion_tokens': 94, 'total_tokens': 2456}"
717,"Defend itself from what? A starving man? This phrase is used constantly as a carte blanche for israel to commit inhumaine acts, under the pretext of “defense”— yet that courtesy is never extended to Palestinians, who must endure everything thrown at them with no recourse. https://t.co/PV9Hw3gP7p",0,Israel,False,"This text criticizes Israeli policies and actions using evidence-based arguments about disproportionate responses and double standards in how 'defense' is applied. It does not invoke antisemitic tropes, target Jews as Jews, or use coded language - it focuses on state policies and their justifications.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2386, 'completion_tokens': 81, 'total_tokens': 2467}"
2425,"Christians and Jews have died, and atheists have lived.  Explain that.",0,Jews,False,"This text does not target Jews as Jews with discrimination, prejudice, hostility or violence. It appears to be a philosophical or theological question about mortality patterns across religious groups without invoking antisemitic tropes, conspiracy theories, or negative generalizations about Jews specifically.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2326, 'completion_tokens': 74, 'total_tokens': 2400}"
3205,Likud brings 43 Jews from Ethiopia to 'win votes of their families in election' https://t.co/Vxvn4gSoYn,0,Jews,False,"This text reports on a political party's actions regarding Ethiopian Jewish immigration, appearing to be factual reporting about electoral strategy. It does not contain antisemitic tropes, conspiracy theories, or discrimination against Jews as Jews, but rather discusses specific political maneuvering by an Israeli party.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2347, 'completion_tokens': 78, 'total_tokens': 2425}"
2548,Dr. Joseph Mengele already tested this course of treatment on Jews during the Holocaust.   He killed them. Don’t listen to Trump.  He is mentally ill.,0,Jews,False,"While the text references Dr. Mengele and the Holocaust, it does not demonstrate discrimination, prejudice, hostility, or violence against Jews as Jews. The reference appears to be making a historical comparison to criticize Trump's policies or statements, not targeting Jews or invoking antisemitic tropes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2344, 'completion_tokens': 82, 'total_tokens': 2426}"
5160,Its my view that most modern conspiracy theories have their origins in extremist xtian movements. FE-bible suggests earth is flat; satan conspiracies-bible says satan rules the world; Jew hating-Jesus called jews the synagogue of satan. You get the drift.,0,Jews,False,"The text analyzes the historical origins of conspiracy theories in Christian extremist movements rather than promoting antisemitic views. While it mentions that Jesus called Jews 'the synagogue of satan' as an example of how religious texts influenced later antisemitic conspiracy theories, this appears to be historical analysis rather than endorsement of antisemitic beliefs.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2368, 'completion_tokens': 89, 'total_tokens': 2457}"
1807,"Jews are waiting for the Messiah, Christians are waiting for Jesus, and Muslims are waiting for both the Mahdi and… https://t.co/CFkFoDET5L",0,Jews,False,"This text appears to be making a comparative religious statement about different faiths' eschatological beliefs regarding messianic figures. It does not demonstrate discrimination, prejudice, hostility, or violence against Jews as Jews, nor does it invoke classical antisemitic tropes or conspiracy theories.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2349, 'completion_tokens': 78, 'total_tokens': 2427}"
1849,"As predicted, , addressing a room full of Jews, invoked anti-Semitic tropes suggesting Jews are motivated by money and not loyal ""enough"" to Israel. His remarks were unequivocally anti-Semitic, deeply offensive, and completely consistent with his past statements. https://t.co/SinYKk4OUK",0,Jews,False,"This text criticizes someone for making antisemitic statements rather than making antisemitic statements itself. The text condemns the use of antisemitic tropes about Jews being motivated by money and questions of loyalty, which aligns with opposing antisemitism rather than promoting it.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2384, 'completion_tokens': 76, 'total_tokens': 2460}"
4779,"Abu Talib? had heard good news from the people of the Book (the Jews and the Christians). The good news was that a Prophet would appear very soon. So, he took care of his nephew very much. He thought that he would be a Prophet.
#?????_?????_?????_???????? https://t.co/wa4fgYwaG6",0,Jews,False,"This text appears to be a historical or religious narrative about Abu Talib and expectations of a Prophet's arrival, referencing Jews and Christians in a neutral, factual context. It does not contain antisemitic tropes, conspiracy theories, or negative generalizations about Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2390, 'completion_tokens': 78, 'total_tokens': 2468}"
3118,"Democrat backing for antisemitism is killing Jews

The underlying problem is that the Democrats don’t oppose racism or racial nationalism. They believe that under circumstances, such as a Jewish store in Harlem or in Jersey City, it might be justified.

https://t.co/ZuytJeKKGW",0,Jews,True,"The text makes sweeping negative generalizations about Democrats as a collective group, falsely claiming they support antisemitism and don't oppose racism. It also implies that Democrats believe violence against Jewish businesses is justified, which constitutes discrimination and hostility against Jews as Jews by suggesting their persecution is politically sanctioned.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2375, 'completion_tokens': 82, 'total_tokens': 2457}"
4782,"I admit I don’t understand how anyone, let alone a US military officer, would think it amusing that Jews were mass exterminated during the Holocaust.",0,Jews,False,"This text expresses disapproval of someone finding the Holocaust amusing, showing respect for Jewish victims rather than demonstrating prejudice against Jews. The statement condemns Holocaust mockery rather than engaging in antisemitic behavior itself.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2340, 'completion_tokens': 65, 'total_tokens': 2405}"
3742,"Meet Louise Mulholland  a pretend Jew who is target harassing Jews on behalf of Nadine Batchelor-Hunt  on Twitter. She promotes a petition by an an antisemite and tells Nadine ""Don't worry we will get them!""

cc   https://t.co/DCyIvcIUh0",0,Jews,True,"The text contains antisemitic content by referring to someone as a 'pretend Jew,' which denies Jewish identity and authenticity. It also makes conspiratorial claims about Jews 'target harassing' other Jews and uses threatening language ('we will get them') that promotes hostility against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2384, 'completion_tokens': 85, 'total_tokens': 2469}"
1917,Area Man Who Said We Must Stop The Jews From Buying The Election Engages In Blatant Hypocrisy,0,Jews,True,"The text contains the antisemitic conspiracy theory that 'Jews' are collectively 'buying the election,' which essentializes Jews as a group and links them to hidden manipulation of democratic processes. This invokes classical antisemitic tropes about Jewish conspiracy and control over political systems.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2336, 'completion_tokens': 78, 'total_tokens': 2414}"
4623,Yep. Both also hate the 7 million Jews in Israel. Sarsour is against humanizing Israelis. Her words.,0,Jews,False,"This text criticizes specific individuals (Sarsour) for their stated positions regarding Israelis, not Jews as Jews. The criticism focuses on political positions about Israel and Israelis rather than invoking antisemitic tropes or making generalizations about Jews as a collective group.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2340, 'completion_tokens': 78, 'total_tokens': 2418}"
2186,"Dear Jews, please look past the Antisemitism and vote labour. Next week, Dear BAMEs,… https://t.co/FKiEAc0qR2",0,Jews,False,"This text appears to be a political appeal asking Jewish voters to overlook antisemitism concerns when voting for Labour party. While it acknowledges the existence of antisemitism, it does not itself contain antisemitic content - it doesn't target Jews as Jews with discrimination, prejudice, or hostility, nor does it invoke classical antisemitic tropes or conspiracy theories.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2349, 'completion_tokens': 96, 'total_tokens': 2445}"
4984,"RT : In regards to GOP congresspeople feeling afraid for their lives: perhaps you didn't have your grown sons call you the night of the 2016 election, asking if we (as Jews) will be safe here now. Maybe you didn't hear your husband tell the family to get their passports in order /1",0,Jews,False,"This text describes a Jewish family's legitimate fears about their safety following the 2016 election, expressing personal concerns about antisemitism rather than promoting it. The text does not contain antisemitic tropes, conspiracy theories, or hostility toward Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2375, 'completion_tokens': 74, 'total_tokens': 2449}"
418,"Pakistani Prime Minister Imran Khan says that ""Pakistan will never recognize Israel until the Palestinians get their right to a just settlement."" https://t.co/bdeqToBOg9",0,Israel,False,"This text reports a political statement by Pakistan's Prime Minister about not recognizing Israel until Palestinians receive a just settlement. This constitutes legitimate political discourse about state recognition and Palestinian rights, which is explicitly protected under the Jerusalem Declaration as evidence-based criticism and support for Palestinian justice according to international law.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2349, 'completion_tokens': 79, 'total_tokens': 2428}"
4291,The London anti fascist assembly have most Jewish accounts blocked as well as our allies. But Jews are the top target of fascists. Fat lot of good they are then.,0,Jews,False,"This text criticizes an anti-fascist organization's blocking practices and expresses frustration about their effectiveness in protecting Jews from fascism. While the tone is critical, it does not demonstrate discrimination, prejudice, hostility, or violence against Jews as Jews, nor does it invoke antisemitic tropes or conspiracy theories.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2344, 'completion_tokens': 86, 'total_tokens': 2430}"
5438,"They say similar things about Jews, not a good look.",0,Jews,False,"The text lacks specific content about what 'similar things' are being said about Jews, making it impossible to determine if antisemitic tropes are being invoked. Without knowing what specific statements are being referenced, this appears to be a vague comment rather than discrimination, prejudice, hostility, or violence against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2321, 'completion_tokens': 88, 'total_tokens': 2409}"
1989,"THEY

- Criminalized people who hid Jews in their homes during the HOLOCAUST 
- Criminalized people who freed Afric… https://t.co/aG39sZL61i",0,Jews,False,The text uses 'THEY' to refer to what appears to be a government or authority that criminalized helping Jews during the Holocaust and enslaved Africans. This is historical criticism of oppressive systems rather than targeting Jews as Jews or invoking antisemitic tropes.,anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2355, 'completion_tokens': 77, 'total_tokens': 2432}"
5008,can we be critical of our community? yes. and we should be. but pretending that orthodox jews are not some of the most at risk for antisemitic attack and blaming them for community problems so that you can distance yourself is literally so brain dead i cannot even begin,0,Jews,False,"This text defends Orthodox Jews against victim-blaming and criticizes those who distance themselves from this vulnerable community. It acknowledges Orthodox Jews as 'most at risk for antisemitic attack' and opposes blaming them for community problems, which is the opposite of antisemitic discourse.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2365, 'completion_tokens': 80, 'total_tokens': 2445}"
1683,"And hates Jews; diminished what happens on 9/11; wants Socialism, open border; universal health care...N… https://t.co/zvIFV1CPTK",0,Jews,True,"The text explicitly states 'hates Jews' which constitutes direct hostility against Jews as Jews, fitting the Jerusalem Declaration's core definition of antisemitism as discrimination, prejudice, or hostility against Jews as Jews.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2352, 'completion_tokens': 66, 'total_tokens': 2418}"
5845,"“We reject the hypocrisy in some quarters of Iraq that speaks kindly of Iraqi Jews while denigrating their Israeli citizenship and the Jewish state, which granted them asylum.” A truly remarkable call by an Arab to join a “growing community of peace”.  https://t.co/ceMnkOf9MR",0,Jews,False,"This text criticizes hypocrisy regarding treatment of Iraqi Jews and their Israeli citizenship, while promoting peace between communities. It does not contain antisemitic tropes, conspiracy theories, or discrimination against Jews as Jews, but rather advocates for acceptance of Jewish refugees and peaceful coexistence.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2377, 'completion_tokens': 78, 'total_tokens': 2455}"
520,". may have been only social media giant absent in the big tech hearing in U.S, but their comments in Israel on allowing Khamenei's calls for genocide, not helping their cause either. Lots to answer for! cc. 

 in : https://t.co/ftAAVqMLKr",0,Israel,False,"This text criticizes a social media platform's content moderation policies regarding posts by Iran's leader Khamenei, specifically about allowing calls for genocide. The criticism is directed at corporate policy decisions and does not target Jews as Jews or invoke antisemitic tropes.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2376, 'completion_tokens': 74, 'total_tokens': 2450}"
2339,"HAPPENING NOW: this detention center was slated to be shut down in June. It’s still operating. Immigrants, Jews and… https://t.co/PMwexWLHF4",0,Jews,False,"The text mentions Jews alongside immigrants in what appears to be a factual statement about a detention center's operations. There are no antisemitic tropes, conspiracy theories, or negative characterizations of Jews present in this brief excerpt.",anthropic/claude-sonnet-4,800,0.1,"{'prompt_tokens': 2351, 'completion_tokens': 66, 'total_tokens': 2417}"
